       4          3.3712885284          4.2143187847         -0.2268025504          0.6632284424          5.5429847137         -4.1444503755
       5          4.6528158493          3.9273872771          0.0253622735          0.2519493042          0.7883771263         -0.5645264823

       1          4.7471439590          6.8250884342          1.2975249465         -3.4931409546         -3.9019657806          7.3247464512
       2          3.5005881276          6.6521805592          0.8480227041          3.3830276131          4.8929591583        -14.5442958755
       3          2.7156757092          5.4882245588          0.3675994925         -0.9879907524         -3.2064411697         11.4612925499
       4          3.3678100872          4.1849528952         -0.1977232467          0.7496872040          2.1671951645         -2.4655466638
       5          4.6611966877          3.9174681220         -0.0002271708          0.6985876984         -0.2393779945         -1.9336708499

       1          4.7600890579          6.8543445292          1.2454650946          0.5208579224          2.8648291519         -6.0118054337
       2          3.4756950188          6.6024597340          0.9763839203         -2.2940812317         -6.1103660370         13.7851203119
       3          2.7323824396          5.5187836533          0.2872768760          2.8360396133          5.8642532593        -12.6034239974
       4          3.3591730609          4.1610668964         -0.1564903019         -1.0122391060         -2.0886035614          5.8275981227
       5          4.6631119595          3.9078789668         -0.0245822595          0.4639594574         -0.8204331917         -1.1278595416

       1          4.7547013693          6.8579245501          1.1983956752         -2.2582307144          2.1582500565         -9.7292248177
       2          3.4625498080          6.5436418467          1.0619903165         -1.9247919746        -11.4550533432         16.4061165102
       3          2.7392292647          5.5434985981          0.2357649479          5.7867647362          9.4209980988        -14.2195520790
       4          3.3489440784          4.1557275534         -0.1223641153         -1.3168215546         -0.3907466324          7.1914847469
       5          4.6633070679          3.9340528994         -0.0294967554          0.2530678711         -0.0324006393          0.0277445590

       1          4.7469282722          6.8642445602          1.1663605504         -0.3722277527          1.9986602417         -5.4636495964
       2          3.4650690365          6.4985729952          1.1212642634         -0.4535635162         -8.9023048141          9.3892633915
       3          2.7574080515          5.5660418844          0.2161752234          1.8545514908          5.4015844223         -9.8052766495
       4          3.3452995825          4.1604489117         -0.0961251807         -1.1459175186          0.7711116669          5.2199193122
       5          4.6645948477          3.9522539854         -0.0473686586          0.6669476791          0.4462854050          0.2312414373

       1          4.7155914545          6.8553458529          1.1670013132         -0.4471454941          0.7386528519         -2.6239867905
       2          3.4435189934          6.4527882776          1.1502812147         -1.0116066223         -4.9534223740          3.3125147140
       3          2.7476532545          5.5648857832          0.1921013235          2.8183545090          3.2755831955         -3.3554764997
       4          3.3333869381          4.1535802431         -0.0807882159         -0.8081619049          0.3123431107          2.1757841262
       5          4.6574768457          3.9651782894         -0.0671891929          0.0335457413          0.2694894135          0.0895071371

       1          4.6909574757          6.8482571573          1.1800203307          0.0714756622          0.4757573257         -1.5408693325
       2          3.4276142941          6.4196845865          1.1844651377         -0.5223059479         -2.8363134750          2.2102377201
       3          2.7342261219          5.5480760069          0.2133039079          1.3176219025          1.8021068893         -2.3304920990
       4          3.3275575771          4.1430088367         -0.0667203620         -0.2714228668          0.0970367462          1.1894379726
       5          4.6544339228          3.9745477319         -0.0888719248         -0.0144772324          0.1105318764          0.0167751973

       1          4.6694442892          6.8420635452          1.1946359537          0.1549892075          0.2361452271         -0.7585463352
       2          3.4137604103          6.3917620907          1.2146588523         -0.2674896912         -1.4934093170          1.0672523388
       3          2.7223620825          5.5318675957          0.2333571843          0.7106824814          0.8981956726         -1.4350156793
       4          3.3241578870          4.1329582510         -0.0536252493          0.0324869820          0.0965509995          0.6526506766
       5          4.6523014059          3.9832015991         -0.1104978345          0.0135059067         -0.0752008789         -0.1158345335

       1          4.6486398907          6.8371376390          1.2090508888          1.1349906708          0.1458390457          0.0598887768
       2          3.4011166844          6.3677718945          1.2437985179         -0.1178155632         -0.1675055450          0.2739179424
       3          2.7122856860          5.5171997414          0.2553352853         -0.6222139839          0.4273413635         -0.5753146642
       4          3.3218663287          4.1254001427         -0.0397533835         -1.8533712837         -1.0995573303         -0.4240835160
       5          4.6476580915          3.9906311250         -0.1318251150          2.0691915451          0.3368249733          0.1498849750

